#gene_id	taxID	e_value	fasta_id
LOC121390838			
LOC121378325			
LOC121380153			
LOC121379523	6448	1.13E-38	XP_041364101.1|LOC121379523|140
LOC121379078	6448	8.23E-07	XP_041363476.1|LOC121379078|236
LOC121379369	6452	8.97E-122	XP_041363888.1|LOC121379369|240
LOC121378894	6452	3.15E-39	XP_041363190.1|LOC121378894|175
LOC121379255	6448	0	XP_041363711.1|LOC121379255|647
LOC121378700	6448	8.65E-133	XP_041362917.1|LOC121378700|462
LOC121378701	6447	3.27E-29	XP_041362920.1|LOC121378701|323
LOC121379399	6454	4.95E-111	XP_041363933.1|LOC121379399|495
LOC121378247	6452	0	XP_041362260.1|LOC121378247|615
LOC121379524	6454	3.98E-140	XP_041364102.1|LOC121379524|458
LOC121380026	6448	4.97E-91	XP_041364680.1|LOC121380026|338
LOC121380027	6448	1.09E-85	XP_041364685.1|LOC121380027|156
LOC121380028	6448	1.02E-54	XP_041364686.1|LOC121380028|150
LOC121378365	6448	4.26E-177	XP_041362434.1|LOC121378365|374
Trnal-uaa-3			
Trnal-uaa-4			
Trnal-uaa-5			
Trnal-uaa-6			
Trnal-uaa-7			
LOC121378916	6448	3.07E-95	XP_041363235.1|LOC121378916|185
Trnal-uaa-8			
Trnal-uaa-9			
LOC121379525	6452	3.08E-269	XP_041364104.1|LOC121379525|582
LOC121378279	6454	2.53E-195	XP_041362305.1|LOC121378279|1534
LOC121379324	6452	1.11E-100	XP_041363829.1|LOC121379324|391
LOC121379526	6448	2.88E-40	XP_041364105.1|LOC121379526|215
LOC121379325	6448	3.51E-51	XP_041363830.1|LOC121379325|164
LOC121379527	32036	2.56E-59	XP_041364106.1|LOC121379527|169
LOC121379528	36100	3.33E-203	XP_041364107.1|LOC121379528|433
LOC121379529	2785011	0	XP_041364108.1|LOC121379529|1564
LOC121379919	6452	3.9E-219	XP_041364536.1|LOC121379919|573
LOC121378836	6448	2.25E-260	XP_041363107.1|LOC121378836|553
LOC121379530	6548	1.54E-175	XP_041364109.1|LOC121379530|476
LOC121379532	6452	8.02E-68	XP_041364110.1|LOC121379532|1188
LOC121378819	6452	5.82E-108	XP_041363081.1|LOC121378819|389
LOC121379282	6447	3.91E-122	XP_041363761.1|LOC121379282|410
LOC121379418	6454	2.93E-25	XP_041363963.1|LOC121379418|853
LOC121379937	6448	2.59E-79	XP_041364560.1|LOC121379937|306
LOC121380254	6448	2.56E-268	XP_041365026.1|LOC121380254|833
LOC121378685	6448	3.5E-224	XP_041362902.1|LOC121378685|440
LOC121379533			XP_041364111.1|LOC121379533|69
LOC121378584			XP_041362765.1|LOC121378584|135
LOC121379920	6448	5.36E-106	XP_041364537.1|LOC121379920|389
LOC121380178	6454	2.78E-191	XP_041364918.1|LOC121380178|1374
LOC121379535	6454	0	XP_041364113.1|LOC121379535|3008
LOC121379322	6448	1.62E-19	XP_041363827.1|LOC121379322|85
LOC121379536	2304002	4.24E-89	XP_041364114.1|LOC121379536|236
LOC121380233	6454	4.43E-58	XP_041364994.1|LOC121380233|274
LOC121378919	6452	6.98E-103	XP_041363239.1|LOC121378919|450
LOC121379537			XP_041364115.1|LOC121379537|649
LOC121379131			XP_041363550.1|LOC121379131|438
LOC121378349			
LOC121379986	6448	0	XP_041364629.1|LOC121379986|801
LOC121379538	6447	9.43E-10	XP_041364116.1|LOC121379538|1261
LOC121379383	6448	2.59E-65	XP_041363908.1|LOC121379383|166
LOC121379219			XP_041363659.1|LOC121379219|425
LOC121379316			XP_041363815.1|LOC121379316|331
LOC121380196	6448	7.15E-58	XP_041364938.1|LOC121380196|794
LOC121379157	6448	5.04E-118	XP_041363585.1|LOC121379157|525
LOC121379108	6448	4.99E-119	XP_041363516.1|LOC121379108|243
LOC121380244	6452	0	XP_041365007.1|LOC121380244|885
LOC121378193	6452	2.82E-157	XP_041362201.1|LOC121378193|666
LOC121378829	33213	2.21E-05	XP_041363098.1|LOC121378829|1174
LOC121379408			
LOC121379434	6447	1.25E-09	XP_041364001.1|LOC121379434|486
LOC121379103	6448	0	XP_041363508.1|LOC121379103|2168
LOC121379539	6448	1.11E-10	XP_041364117.1|LOC121379539|136
LOC121379540	6448	8.7E-16	XP_041364118.1|LOC121379540|219
LOC121379344	6448	1.54E-30	XP_041363850.1|LOC121379344|319
LOC121380150	6545	2.64E-51	XP_041364875.1|LOC121380150|177
LOC121380151			
LOC121380222	6448	1.98E-41	XP_041364975.1|LOC121380222|309
LOC121380016	6448	0	XP_041364665.1|LOC121380016|558
LOC121379541			XP_041364119.1|LOC121379541|115
LOC121379543	6448	8.6E-259	XP_041364120.1|LOC121379543|521
LOC121380243	6448	6.26E-242	XP_041365006.1|LOC121380243|493
LOC121379868	6448	3.08E-225	XP_041364462.1|LOC121379868|502
LOC121378810	6448	5.8E-255	XP_041363069.1|LOC121378810|521
LOC121380063	6448	1.4E-219	XP_041364738.1|LOC121380063|495
LOC121379276	6448	1.13E-218	XP_041363748.1|LOC121379276|495
LOC121379960	6448	3.02E-248	XP_041364591.1|LOC121379960|499
LOC121378339	6448	5.63E-168	XP_041362401.1|LOC121378339|421
LOC121378340	6448	3.39E-22	XP_041362405.1|LOC121378340|96
LOC121379142	6448	1.17E-08	XP_041363562.1|LOC121379142|621
LOC121379000	6448	1.44E-190	XP_041363365.1|LOC121379000|315
LOC121379182	6448	2.76E-217	XP_041363615.1|LOC121379182|428
LOC121379544	6448	2.91E-75	XP_041364121.1|LOC121379544|220
LOC121378714	6448	1.81E-160	XP_041362931.1|LOC121378714|366
LOC121379545			XP_041364122.1|LOC121379545|133
LOC121379241	6448	2.06E-09	XP_041363694.1|LOC121379241|232
LOC121378394	6448	1.1E-273	XP_041362476.1|LOC121378394|465
LOC121379431	1206795	1.04E-18	XP_041363998.1|LOC121379431|506
LOC121378282	6452	1.43E-17	XP_041362312.1|LOC121378282|449
LOC121379546	6448	2.99E-34	XP_041364124.1|LOC121379546|133
LOC121378786	6454	1.07E-14	XP_041363037.1|LOC121378786|153
LOC121379547	6448	7.86E-52	XP_041364125.1|LOC121379547|175
LOC121378857	6452	1.94E-59	XP_041363133.1|LOC121378857|169
LOC121378882	6448	4.11E-158	XP_041363173.1|LOC121378882|261
LOC121379423	6448	1.16E-224	XP_041363976.1|LOC121379423|553
LOC121379065	6452	1.66E-140	XP_041363460.1|LOC121379065|991
LOC121379058	6452	3.35E-259	XP_041363446.1|LOC121379058|820
LOC121380160	6452	1.41E-33	XP_041364887.1|LOC121380160|157
LOC121379548	6448	4.54E-10	XP_041364126.1|LOC121379548|204
LOC121379549			XP_041364127.1|LOC121379549|142
LOC121379550	6448	2.05E-60	XP_041364128.1|LOC121379550|437
LOC121379900	6452	4.36E-64	XP_041364505.1|LOC121379900|220
LOC121379551	655184	2.25E-59	XP_041364129.1|LOC121379551|166
LOC121380208	6448	8.63E-291	XP_041364956.1|LOC121380208|519
LOC121378373			
LOC121380091	465554	3.44E-05	XP_041364775.1|LOC121380091|188
LOC121378214			XP_041362225.1|LOC121378214|111
LOC121378360			XP_041362426.1|LOC121378360|110
LOC121380057	6448	0	XP_041364726.1|LOC121380057|664
LOC121379368			
LOC121379196	6448	3.7E-29	XP_041363629.1|LOC121379196|497
LOC121379047	6452	1.22E-261	XP_041363425.1|LOC121379047|633
LOC121379840	6448	7.97E-131	XP_041364425.1|LOC121379840|295
LOC121379126	6452	2.76E-83	XP_041363541.1|LOC121379126|333
LOC121379125	6448	3.18E-151	XP_041363539.1|LOC121379125|371
LOC121379552			XP_041364131.1|LOC121379552|75
LOC121379449	6454	3.38E-89	XP_041364026.1|LOC121379449|516
LOC121378566	6448	8.84E-252	XP_041362736.1|LOC121378566|404
LOC121379006	6448	3.04E-66	XP_041363370.1|LOC121379006|161
LOC121380034	225164	6.59E-13	XP_041364693.1|LOC121380034|153
LOC121380199	225164	2.99E-13	XP_041364947.1|LOC121380199|138
LOC121379553	6448	8.7E-87	XP_041364132.1|LOC121379553|296
LOC121379216	6545	3.02E-28	XP_041363655.1|LOC121379216|163
LOC121379554	6448	3.4E-117	XP_041364133.1|LOC121379554|696
Trnak-uuu-15			
Trnak-uuu-16			
LOC121379555	6448	3.35E-31	XP_041364134.1|LOC121379555|263
LOC121379556	6448	3.94E-17	XP_041364136.1|LOC121379556|308
LOC121378317	6448	1.65E-49	XP_041362362.1|LOC121378317|143
LOC121379048	6452	3.01E-98	XP_041363429.1|LOC121379048|670
LOC121380084	6452	4.92E-101	XP_041364769.1|LOC121380084|670
LOC121379206	6452	6.64E-17	XP_041363640.1|LOC121379206|146
LOC121379251			
LOC121379557	2340	9.53E-96	XP_041364137.1|LOC121379557|624
LOC121378344			
LOC121380176			
LOC121380082	6454	8.19E-74	XP_041364767.1|LOC121380082|500
LOC121379393	6452	1.89E-36	XP_041363923.1|LOC121379393|150
LOC121379558	6448	4.42E-28	XP_041364138.1|LOC121379558|111
LOC121378582			
LOC121379559	6448	5.27E-58	XP_041364139.1|LOC121379559|304
LOC121380118	6448	6.06E-06	XP_041364824.1|LOC121380118|135
LOC121378399	6448	8.61E-14	XP_041362487.1|LOC121378399|153
LOC121378400	225164	6.13E-14	XP_041362489.1|LOC121378400|153
LOC121379034	6452	0	XP_041363410.1|LOC121379034|781
LOC121379331	6448	5.77E-91	XP_041363836.1|LOC121379331|611
LOC121379332			
LOC121379413	6548	2.84E-42	XP_041363953.1|LOC121379413|807
LOC121379063	6448	0	XP_041363456.1|LOC121379063|1388
LOC121378831	6448	1.11E-34	XP_041363100.1|LOC121378831|116
LOC121379560	69675	1.43E-72	XP_041364140.1|LOC121379560|324
LOC121379561	69675	7.14E-57	XP_041364141.1|LOC121379561|350
LOC121379107	69675	8.6E-53	XP_041363513.1|LOC121379107|367
LOC121379353			
LOC121379562	69675	1.01E-69	XP_041364142.1|LOC121379562|319
LOC121379564	6448	4.51E-69	XP_041364143.1|LOC121379564|312
LOC121379565	69675	1.54E-59	XP_041364144.1|LOC121379565|318
LOC121379566	69675	2.51E-38	XP_041364145.1|LOC121379566|205
LOC121379567	6448	5.82E-71	XP_041364148.1|LOC121379567|312
LOC121379568	69675	3.1E-62	XP_041364149.1|LOC121379568|318
LOC121379570	69675	1.34E-68	XP_041364152.1|LOC121379570|324
LOC121379292	6448	9.41E-07	XP_041363772.1|LOC121379292|214
LOC121378519	6526	2.48E-10	XP_041362657.1|LOC121378519|267
LOC121378987	6448	5.64E-06	XP_041363350.1|LOC121378987|274
LOC121379571	69675	5.05E-62	XP_041364153.1|LOC121379571|318
LOC121379364	36100	4.86E-17	XP_041363882.1|LOC121379364|207
LOC121379572			XP_041364154.1|LOC121379572|180
LOC121378405	6448	5.27E-234	XP_041362494.1|LOC121378405|613
LOC121379573	6452	1.88E-203	XP_041364156.1|LOC121379573|520
LOC121380061	6448	4.63E-274	XP_041364736.1|LOC121380061|538
LOC121379278	6448	5.7E-244	XP_041363749.1|LOC121379278|780
LOC121379061	6448	5.13E-254	XP_041363453.1|LOC121379061|410
LOC121378564			
LOC121378563	6452	1.65E-101	XP_041362729.1|LOC121378563|238
LOC121379420	6454	0	XP_041363965.1|LOC121379420|2131
LOC121380241	6448	0	XP_041365002.1|LOC121380241|1684
LOC121378673	6448	7.74E-201	XP_041362888.1|LOC121378673|579
LOC121378675	6448	3.36E-14	XP_041362889.1|LOC121378675|106
LOC121379574			XP_041364157.1|LOC121379574|132
LOC121380188	6448	3.02E-32	XP_041364929.1|LOC121380188|100
LOC121380187	36100	6.38E-18	XP_041364928.1|LOC121380187|140
LOC121379575	6448	3.02E-32	XP_041364158.1|LOC121379575|100
LOC121379576	655184	3.56E-24	XP_041364159.1|LOC121379576|269
LOC121379577	6452	1.07E-63	XP_041364160.1|LOC121379577|295
LOC121378301	6452	9.1E-70	XP_041362344.1|LOC121378301|262
LOC121379580	6448	1.14E-10	XP_041364161.1|LOC121379580|223
LOC121379581	216307	1.23E-07	XP_041364162.1|LOC121379581|170
LOC121380230	259542	0.000407	XP_041364989.1|LOC121380230|352
LOC121378256	1093978	7.26E-14	XP_041362268.1|LOC121378256|201
LOC121379871	6448	2.97E-45	XP_041364464.1|LOC121379871|177
LOC121379582			XP_041364163.1|LOC121379582|121
LOC121379583	6448	0	XP_041364165.1|LOC121379583|1039
LOC121379089	6448	1.56E-186	XP_041363487.1|LOC121379089|366
LOC121379129	6448	1.22E-191	XP_041363543.1|LOC121379129|662
LOC121379044	6448	3.96E-148	XP_041363421.1|LOC121379044|1095
LOC121379407	6448	8.31E-137	XP_041363944.1|LOC121379407|493
LOC121378534	6452	1.15E-08	XP_041362680.1|LOC121378534|204
LOC121380223	6454	0.000439	XP_041364976.1|LOC121380223|147
LOC121378284			XP_041362315.1|LOC121378284|171
LOC121379965	6454	6.22E-05	XP_041364598.1|LOC121379965|148
LOC121379584	36100	1.6E-07	XP_041364166.1|LOC121379584|400
LOC121379167	6448	4.48E-171	XP_041363599.1|LOC121379167|717
LOC121379169			
LOC121379168	6454	3.06E-09	XP_041363601.1|LOC121379168|305
LOC121378750	6448	6.99E-108	XP_041362976.1|LOC121378750|238
LOC121379269			XP_041363736.1|LOC121379269|195
LOC121379585	259542	2.23E-82	XP_041364167.1|LOC121379585|207
LOC121378190	6448	3.86E-126	XP_041362195.1|LOC121378190|381
LOC121379586	6448	1.39E-60	XP_041364168.1|LOC121379586|164
LOC121379587	6447	7.26E-14	XP_041364169.1|LOC121379587|121
LOC121380237	6448	7.69E-09	XP_041364999.1|LOC121380237|865
LOC121378210	6448	7.13E-142	XP_041362223.1|LOC121378210|396
LOC121380050	6454	0	XP_041364717.1|LOC121380050|2388
LOC121379588	6452	2.14E-60	XP_041364170.1|LOC121379588|333
LOC121379590	6448	2.68E-43	XP_041364171.1|LOC121379590|301
LOC121378510			
LOC121379042			XP_041363418.1|LOC121379042|134
LOC121379591	6454	3.43E-210	XP_041364172.1|LOC121379591|2081
LOC121379592	6448	5.86E-152	XP_041364173.1|LOC121379592|559
LOC121380042	6452	1.82E-60	XP_041364704.1|LOC121380042|124
LOC121379594	6448	4.39E-111	XP_041364176.1|LOC121379594|377
LOC121379595	6448	2.92E-83	XP_041364177.1|LOC121379595|331
LOC121379327	6448	4.52E-72	XP_041363831.1|LOC121379327|275
LOC121380158	6448	1.69E-57	XP_041364886.1|LOC121380158|296
LOC121378890	6448	3.22E-77	XP_041363182.1|LOC121378890|273
LOC121379422	6448	4.66E-101	XP_041363975.1|LOC121379422|358
LOC121379596	6448	1.77E-63	XP_041364178.1|LOC121379596|234
LOC121378502	6448	5.7E-186	XP_041362634.1|LOC121378502|363
LOC121378500	6448	1.03E-224	XP_041362629.1|LOC121378500|617
LOC121378370	6448	5.23E-220	XP_041362444.1|LOC121378370|505
Trnag-gcc-5			
LOC121378729	6448	9.2E-225	XP_041362949.1|LOC121378729|493
LOC121378804	6448	0	XP_041363062.1|LOC121378804|608
LOC121379890	6452	2.47E-106	XP_041364492.1|LOC121379890|246
LOC121378864	6448	4.01E-288	XP_041363151.1|LOC121378864|815
LOC121378865	6448	2.77E-135	XP_041363152.1|LOC121378865|220
LOC121380033			XP_041364692.1|LOC121380033|132
LOC121380106	6447	8.8E-05	XP_041364803.1|LOC121380106|423
LOC121379162	6448	5.22E-117	XP_041363591.1|LOC121379162|381
LOC121378961	6454	0	XP_041363306.1|LOC121378961|914
LOC121379597	6448	8.69E-45	XP_041364179.1|LOC121379597|235
LOC121378964	6448	1.26E-129	XP_041363308.1|LOC121378964|241
LOC121380059	6452	1.17E-126	XP_041364731.1|LOC121380059|207
LOC121379203	6448	1.38E-156	XP_041363636.1|LOC121379203|474
LOC121378703	6448	7.86E-82	XP_041362922.1|LOC121378703|178
LOC121379221	36100	4.96E-25	XP_041363665.1|LOC121379221|114
LOC121379222	33317	4.05E-33	XP_041363666.1|LOC121379222|252
LOC121379599	33317	1.27E-28	XP_041364180.1|LOC121379599|131
LOC121379600	33317	6.97E-35	XP_041364181.1|LOC121379600|123
LOC121380132			XP_041364846.1|LOC121380132|135
LOC121380155	6452	2.56E-126	XP_041364882.1|LOC121380155|314
LOC121379428	6448	0	XP_041363993.1|LOC121379428|522
LOC121378720			
LOC121379885	6448	3.18E-244	XP_041364484.1|LOC121379885|461
LOC121379330	6448	5.06E-46	XP_041363835.1|LOC121379330|155
LOC121379601	6448	8.41E-111	XP_041364183.1|LOC121379601|391
LOC121380049	2785011	1.52E-59	XP_041364716.1|LOC121380049|222
LOC121379971	6448	1.93E-232	XP_041364608.1|LOC121379971|691
LOC121378607	6448	0	XP_041362800.1|LOC121378607|1006
LOC121379275	6448	2.78E-218	XP_041363746.1|LOC121379275|547
LOC121380255	6448	1.41E-176	XP_041365035.1|LOC121380255|501
LOC121379289	6448	2.28E-226	XP_041363770.1|LOC121379289|546
LOC121380264			
LOC121379115	6448	2.67E-226	XP_041363525.1|LOC121379115|471
LOC121378814			
LOC121378468	6452	6.92E-220	XP_041362579.1|LOC121378468|446
LOC121378368	6448	2.86E-60	XP_041362440.1|LOC121378368|209
LOC121379602			XP_041364184.1|LOC121379602|216
LOC121379220	6452	2.01E-126	XP_041363661.1|LOC121379220|351
LOC121380135	6448	3.96E-71	XP_041364849.1|LOC121380135|131
LOC121379603			XP_041364185.1|LOC121379603|148
LOC121379604	6448	5.6E-10	XP_041364186.1|LOC121379604|185
LOC121380074	6448	2.45E-199	XP_041364757.1|LOC121380074|487
LOC121379605	33511	5.29E-09	XP_041364187.1|LOC121379605|296
LOC121378417	6452	1.93E-193	XP_041362515.1|LOC121378417|377
LOC121379941	6452	3.7E-176	XP_041364565.1|LOC121379941|434
LOC121378471	6452	1.42E-181	XP_041362583.1|LOC121378471|404
LOC121379606	6448	2.27E-07	XP_041364188.1|LOC121379606|246
LOC121379186	6452	9.87E-255	XP_041363618.1|LOC121379186|701
LOC121378756	6448	1.03e-308	XP_041362986.1|LOC121378756|823
LOC121378757	6448	0	XP_041362988.1|LOC121378757|591
LOC121379246	6448	0	XP_041363703.1|LOC121379246|921
LOC121379412	6448	9.9E-259	XP_041363952.1|LOC121379412|779
LOC121379607	6452	2.03E-208	XP_041364190.1|LOC121379607|601
LOC121380096	36100	3.08E-49	XP_041364783.1|LOC121380096|310
LOC121380095	6448	2.44E-238	XP_041364782.1|LOC121380095|594
LOC121380094	6448	7.15E-225	XP_041364780.1|LOC121380094|600
LOC121378941	6452	1.8E-67	XP_041363268.1|LOC121378941|404
LOC121378429	6448	1.68E-102	XP_041362539.1|LOC121378429|247
LOC121379610	6447	5.19E-161	XP_041364191.1|LOC121379610|762
LOC121378437			
LOC121378436			
LOC121378432			XP_041362542.1|LOC121378432|90
LOC121378431			XP_041362541.1|LOC121378431|108
LOC121378435			
LOC121378430			XP_041362540.1|LOC121378430|127
LOC121378434			
LOC121379611	33317	6.48E-23	XP_041364192.1|LOC121379611|2135
LOC121379612	6448	0	XP_041364193.1|LOC121379612|909
LOC121379614	6448	2.31E-204	XP_041364194.1|LOC121379614|775
LOC121379615	6448	7.79E-239	XP_041364195.1|LOC121379615|705
LOC121379288	6448	3.73E-219	XP_041363768.1|LOC121379288|642
LOC121379616	6452	4.1E-168	XP_041364197.1|LOC121379616|769
LOC121380200	6452	1.68E-55	XP_041364948.1|LOC121380200|155
LOC121379258	6448	1.15E-58	XP_041363714.1|LOC121379258|143
LOC121379286	6452	3.1E-195	XP_041363765.1|LOC121379286|373
LOC121379617	6454	2.43E-201	XP_041364198.1|LOC121379617|434
LOC121378998	6452	3.19E-241	XP_041363364.1|LOC121378998|616
LOC121380259	6448	1.64E-73	XP_041365037.1|LOC121380259|303
LOC121378347			XP_041362409.1|LOC121378347|173
LOC121379237	6448	0.000242	XP_041363688.1|LOC121379237|311
LOC121379147	188477	8.6E-53	XP_041363566.1|LOC121379147|521
LOC121378398	6448	7.31E-58	XP_041362485.1|LOC121378398|165
LOC121380100	6454	1.38E-176	XP_041364787.1|LOC121380100|655
LOC121378645	6452	0	XP_041362847.1|LOC121378645|3610
LOC121378873	6448	2.86E-90	XP_041363162.1|LOC121378873|236
LOC121379618	6448	7.35E-43	XP_041364199.1|LOC121379618|308
LOC121379619	6448	1.46E-46	XP_041364200.1|LOC121379619|308
LOC121380020	6448	0	XP_041364670.1|LOC121380020|1206
LOC121379300	6448	1.59E-200	XP_041363784.1|LOC121379300|485
LOC121378267	6448	1.68E-133	XP_041362282.1|LOC121378267|261
LOC121378263	6452	5.37E-43	XP_041362275.1|LOC121378263|291
LOC121379227	6452	5.58E-10	XP_041363672.1|LOC121379227|511
LOC121379403	6452	1.68E-245	XP_041363941.1|LOC121379403|557
LOC121379402	2785011	1.79E-184	XP_041363937.1|LOC121379402|569
LOC121379405	6448	1.69E-16	XP_041363942.1|LOC121379405|141
LOC121379406			
LOC121378411	6448	5.68E-230	XP_041362508.1|LOC121378411|309
LOC121378698	6448	1.1E-191	XP_041362915.1|LOC121378698|319
LOC121378878	6448	7.95E-75	XP_041363167.1|LOC121378878|427
LOC121380109			
LOC121379620	6448	5.75E-166	XP_041364201.1|LOC121379620|428
LOC121379918	6448	6.47E-78	XP_041364535.1|LOC121379918|419
LOC121378524	6448	1.96E-220	XP_041362665.1|LOC121378524|533
LOC121379074	6452	1.38E-204	XP_041363471.1|LOC121379074|528
LOC121379155	6448	6.84E-128	XP_041363581.1|LOC121379155|284
LOC121379026	6448	2.83E-133	XP_041363401.1|LOC121379026|201
LOC121379621	1206795	4.81E-165	XP_041364202.1|LOC121379621|527
LOC121379120	6448	1.64E-136	XP_041363532.1|LOC121379120|558
LOC121378295			
LOC121378798	6448	2.17E-39	XP_041363056.1|LOC121378798|389
LOC121379622	6101	1.4E-89	XP_041364204.1|LOC121379622|168
LOC121378766	6452	2.45E-31	XP_041363004.1|LOC121378766|453
LOC121378765	6448	6.44E-42	XP_041363001.1|LOC121378765|752
LOC121378547	6448	0	XP_041362701.1|LOC121378547|762
LOC121378797			
LOC121378261	6452	4.79E-273	XP_041362271.1|LOC121378261|696
LOC121378540	6452	1.42E-114	XP_041362690.1|LOC121378540|402
LOC121378541	6448	2.54E-142	XP_041362691.1|LOC121378541|227
LOC121378481	6448	1.42E-166	XP_041362603.1|LOC121378481|334
LOC121378900	6448	4.59E-257	XP_041363199.1|LOC121378900|445
LOC121379308	6448	1.64E-170	XP_041363799.1|LOC121379308|693
LOC121379307	6448	5.81E-178	XP_041363796.1|LOC121379307|731
LOC121379310	6448	0	XP_041363800.1|LOC121379310|535
LOC121379623	6447	1.8E-32	XP_041364205.1|LOC121379623|191
LOC121379430	6448	2.72E-169	XP_041363996.1|LOC121379430|521
LOC121379624	400727	3.4E-35	XP_041364206.1|LOC121379624|132
LOC121379625	6448	1.03E-72	XP_041364207.1|LOC121379625|411
LOC121380077	558553	1.05E-103	XP_041364761.1|LOC121380077|315
LOC121379626	6452	0	XP_041364208.1|LOC121379626|5239
LOC121379627	6452	8.75E-158	XP_041364209.1|LOC121379627|591
LOC121379898			
LOC121379417			
LOC121379631	6447	1.4E-106	XP_041364210.1|LOC121379631|338
LOC121379632	6448	3.31E-238	XP_041364211.1|LOC121379632|960
LOC121380018			
LOC121378276	6452	0	XP_041362295.1|LOC121378276|1007
LOC121378933	6448	1.84E-281	XP_041363261.1|LOC121378933|579
LOC121378390	6448	1.25E-165	XP_041362474.1|LOC121378390|389
LOC121379171	6448	8.54E-192	XP_041363603.1|LOC121379171|549
LOC121379633	6448	1.92E-141	XP_041364212.1|LOC121379633|764
LOC121380051	6448	7.55E-47	XP_041364718.1|LOC121380051|298
LOC121380052	6448	1.24E-70	XP_041364719.1|LOC121380052|160
LOC121378884	6448	3.91E-108	XP_041363175.1|LOC121378884|347
LOC121378667	6452	0	XP_041362881.1|LOC121378667|8823
LOC121378246	6448	3.46E-21	XP_041362258.1|LOC121378246|191
LOC121379634	6452	1.36E-102	XP_041364214.1|LOC121379634|1061
LOC121379635	6448	6.22E-33	XP_041364215.1|LOC121379635|221
LOC121379636	6454	2.05E-188	XP_041364216.1|LOC121379636|847
LOC121378881	6452	0	XP_041363171.1|LOC121378881|7305
LOC121378872	6448	0	XP_041363161.1|LOC121378872|699
LOC121378252	6448	6.96E-60	XP_041362265.1|LOC121378252|147
LOC121378251	6448	5.59E-211	XP_041362263.1|LOC121378251|537
LOC121378661	6448	6.24E-295	XP_041362873.1|LOC121378661|621
LOC121380005	6448	1.35E-81	XP_041364645.1|LOC121380005|323
LOC121378986	6448	0	XP_041363348.1|LOC121378986|804
LOC121379166	6448	1.58E-117	XP_041363597.1|LOC121379166|433
LOC121379161	6448	1.18E-211	XP_041363590.1|LOC121379161|420
LOC121379453	6448	4.31E-171	XP_041364031.1|LOC121379453|328
LOC121379996	6452	0	XP_041364637.1|LOC121379996|2714
LOC121378716	6452	4.56E-45	XP_041362937.1|LOC121378716|144
LOC121378715	6448	6.99E-165	XP_041362936.1|LOC121378715|287
LOC121378855			
LOC121379271	6452	1.89E-154	XP_041363738.1|LOC121379271|393
LOC121379365	6452	9.38E-40	XP_041363883.1|LOC121379365|386
LOC121379283	6452	8.32E-40	XP_041363763.1|LOC121379283|395
LOC121379637	6448	3.33E-125	XP_041364217.1|LOC121379637|304
LOC121379099	6448	4.73E-88	XP_041363501.1|LOC121379099|284
LOC121379100	6448	2.35E-41	XP_041363503.1|LOC121379100|159
LOC121379638	6545	5.93E-55	XP_041364218.1|LOC121379638|416
LOC121379345	6448	4.06E-154	XP_041363851.1|LOC121379345|780
LOC121378224	6448	1.53E-87	XP_041362235.1|LOC121378224|335
LOC121379639	6448	5.26E-66	XP_041364219.1|LOC121379639|569
LOC121379394			XP_041363924.1|LOC121379394|571
LOC121379640			XP_041364220.1|LOC121379640|871
Trnac-gca-11			
Trnac-gca-12			
LOC121379641	6448	4.39E-90	XP_041364222.1|LOC121379641|224
LOC121379256	6448	1.89E-40	XP_041363712.1|LOC121379256|296
LOC121379959	6448	2.53E-40	XP_041364590.1|LOC121379959|306
LOC121379973	6448	7.74E-144	XP_041364612.1|LOC121379973|781
LOC121379642	6448	1.75E-150	XP_041364223.1|LOC121379642|796
LOC121379435	6452	1.5E-197	XP_041364002.1|LOC121379435|531
LOC121378283	6448	1.44E-153	XP_041362314.1|LOC121378283|289
LOC121379643	6452	0	XP_041364224.1|LOC121379643|4350
LOC121379644	6448	1.27E-58	XP_041364225.1|LOC121379644|205
LOC121378760	6448	6.75E-154	XP_041362996.1|LOC121378760|891
LOC121379645	6448	9.44E-187	XP_041364226.1|LOC121379645|629
LOC121379646	33317	3.14E-121	XP_041364227.1|LOC121379646|274
LOC121379985	6452	4.15E-140	XP_041364627.1|LOC121379985|688
LOC121379647	6452	1.08E-27	XP_041364228.1|LOC121379647|142
LOC121379648	6452	5.56E-54	XP_041364230.1|LOC121379648|171
LOC121380206	6447	7.3E-51	XP_041364954.1|LOC121380206|281
LOC121378880	6448	0	XP_041363170.1|LOC121378880|795
LOC121380023	6448	3.8E-212	XP_041364674.1|LOC121380023|360
LOC121378509	6448	2.07E-302	XP_041362646.1|LOC121378509|724
LOC121380252	6448	8.61E-111	XP_041365024.1|LOC121380252|257
LOC121378780	6452	8.06E-135	XP_041363030.1|LOC121378780|1783
LOC121378948	6452	0	XP_041363275.1|LOC121378948|1705
LOC121378781	6452	3.53E-70	XP_041363031.1|LOC121378781|159
LOC121379649	210632	5.51E-68	XP_041364231.1|LOC121379649|150
LOC121378367	6448	3.36E-161	XP_041362438.1|LOC121378367|269
LOC121378525	6448	8.28e-311	XP_041362670.1|LOC121378525|550
LOC121378837	6448	2.05E-102	XP_041363109.1|LOC121378837|350
LOC121379569	6452	0	XP_041364150.1|LOC121379569|890
LOC121380139	6448	4.48E-59	XP_041364857.1|LOC121380139|187
LOC121379285	6452	3.55E-149	XP_041363764.1|LOC121379285|488
