#gene_id	taxID	e_value	fasta_id
CRE_27124	6237	0.0	XP_003114074.1|CRE_27124|706
CRE_27426	6237	1.06e-272	XP_003114524.1|CRE_27426|629
CRE_27425	6237	3.04e-130	XP_003114509.1|CRE_27425|208
CRE_27123	6237	0.0	XP_003114061.1|Cre-inx-11|465
CRE_27122	6237	6.93e-38	XP_003113947.1|CRE_27122|68
CRE_27121	6237	1.37e-208	XP_003114313.1|CRE_27121|309
CRE_27424	6237	2.79e-63	XP_003114432.1|CRE_27424|303
CRE_27423	6237	1.76e-59	XP_003114175.1|CRE_27423|307
CRE_27120	6237	2.52e-230	XP_003114541.1|Cre-srt-39|337
CRE_27119	6237	0.0	XP_003114534.1|Cre-atn-1|921
CRE_27118	6237	0.0	XP_003114373.1|CRE_27118|930
CRE_27422	6237	0.0	XP_003114253.1|Cre-egl-10|570
CRE_27117	6237	2.98e-262	XP_003114064.1|CRE_27117|734
CRE_27421	6237	5.35e-122	XP_003113952.1|CRE_27421|222
CRE_27116	6237	1.00e-116	XP_003114069.1|CRE_27116|188
CRE_27420	6237	1.50e-64	XP_003114039.1|CRE_27420|395
CRE_27419	6237	6.34e-15	XP_003114127.1|CRE_27419|709
CRE_27115	6237	6.55e-63	XP_003113978.1|CRE_27115|308
CRE_27418	6237	1.20e-66	XP_003114088.1|CRE_27418|514
CRE_27417	6237	1.54e-70	XP_003114024.1|CRE_27417|230
CRE_27415	6237	8.43e-61	XP_003114352.1|Cre-srh-25|149
CRE_27114	6237	7.05e-247	XP_003114062.1|CRE_27114|384
CRE_27413	6237	1.19e-152	XP_003114217.1|CRE_27413|353
CRE_27113	6237	3.92e-92	XP_003114125.1|CRE_27113|170
CRE_27412	6237	5.98e-179	XP_003114153.1|CRE_27412|278
CRE_27125	6237	2.80e-160	XP_003113996.1|CRE_27125|296
CRE_27427	6237	1.01e-38	XP_003114281.1|CRE_27427|66
CRE_27428	6237	7.78e-150	XP_003114359.1|CRE_27428|273
CRE_27126	6237	6.98e-314	XP_003113975.1|CRE_27126|462
CRE_27442	6237	1.67e-88	XP_003114056.1|CRE_27442|218
CRE_27138	6237	0.0	XP_003114321.1|CRE_27138|3992
CRE_27441	6237	8.63e-82	XP_003114148.1|CRE_27441|123
CRE_27137	6237	4.66e-32	XP_003114383.1|CRE_27137|101
CRE_27136	6237	2.70e-09	XP_003114441.1|CRE_27136|180
CRE_27440	6237	5.45e-19	XP_003114239.1|CRE_27440|110
CRE_27135	6237	4.78e-91	XP_003114443.1|CRE_27135|163
CRE_27134	6237	0.0	XP_003114457.1|CRE_27134|1926
CRE_27439	6237	0.0	XP_003114130.1|Cre-ril-2|680
CRE_27438	6237	0.0	XP_003114214.1|CRE_27438|1066
CRE_27437	6237	1.13e-189	XP_003114564.1|CRE_27437|346
CRE_27436	6237	5.92e-94	XP_003114307.1|Cre-ttr-43|143
CRE_27411	6237	4.26e-178	XP_003114569.1|Cre-cdr-6|277
CRE_27133	6237	1.10e-222	XP_003114065.1|CRE_27133|345
CRE_27131	6237	5.89e-81	XP_003114277.1|CRE_27131|262
CRE_27435	6237	6.86e-51	XP_003114040.1|Cre-grl-23|277
CRE_27434	6237	1.68e-26	XP_003114415.1|CRE_27434|301
CRE_27433	6237	1.90e-57	XP_003114133.1|CRE_27433|97
CRE_27130	6237	4.71e-311	XP_003114172.1|Cre-mrps-5|434
CRE_27129	6237	0.0	XP_003113980.1|Cre-sel-1|685
CRE_27432	6237	1.50e-143	XP_003113987.1|CRE_27432|224
CRE_27431	6237	1.70e-142	XP_003114259.1|CRE_27431|239
CRE_27128	6237	6.22e-172	XP_003114554.1|CRE_27128|367
CRE_27127	6237	3.81e-24	XP_003114043.1|CRE_27127|148
CRE_27430	6237	1.47e-279	XP_003114348.1|CRE_27430|383
CRE_27429	6237	7.91e-41	XP_003114118.1|Cre-cal-1|198
CRE_27132	6237	6.98e-128	XP_003113982.1|CRE_27132|201
CRE_27410	6237	9.72e-164	XP_003113949.1|Cre-cdr-5|294
CRE_27112	6237	2.83e-17	XP_003114325.1|CRE_27112|185
CRE_27111	6237	3.65e-50	XP_003114338.1|CRE_27111|106
CRE_27397	6237	3.49e-124	XP_003114159.1|CRE_27397|385
CRE_27396	6237	7.21e-180	XP_003114244.1|CRE_27396|296
CRE_27092	6237	0.0	XP_003114405.1|Cre-frm-7|978
CRE_27091	6237	1.06e-167	XP_003114177.1|Cre-srh-16|324
CRE_27090	6237	1.84e-77	XP_003114206.1|Cre-his-43|127
CRE_27395	6237	8.08e-75	XP_003114026.1|CRE_27395|156
CRE_27089	6237	3.78e-83	XP_003113948.1|CRE_27089|136
CRE_27394	6237	1.35e-63	XP_003114042.1|CRE_27394|103
CRE_27088	6237	1.35e-63	XP_003114401.1|CRE_27088|103
CRE_27393	6237	3.78e-83	XP_003114519.1|CRE_27393|136
CRE_27392	6237	2.18e-73	XP_003114556.1|Cre-his-21|205
CRE_27391	6237	1.64e-51	XP_003114322.1|CRE_27391|350
CRE_27398	6237	1.86e-113	XP_003114496.1|CRE_27398|184
CRE_27087	6237	1.04e-22	XP_003114293.1|CRE_27087|53
CRE_27389	6237	0.0	XP_003114102.1|Cre-rskd-1|854
CRE_27086	6237	3.87e-04	XP_003114436.1|CRE_27086|170
CRE_27388	6237	1.83e-08	XP_003114187.1|CRE_27388|170
CRE_27085	6237	3.38e-251	XP_003114378.1|CRE_27085|464
CRE_27084	6237	3.81e-53	XP_003114329.1|CRE_27084|102
CRE_27387	6237	3.81e-53	XP_003114264.1|CRE_27387|102
CRE_27386	6237	2.30e-95	XP_003114340.1|CRE_27386|207
CRE_27083	6237	0.0	XP_003114216.1|Cre-capg-2|1025
CRE_27385	6237	3.06e-191	XP_003114468.1|Cre-tsfm-1|317
CRE_27384	6237	1.12e-219	XP_003114549.1|CRE_27384|362
CRE_27082	6237	5.49e-53	XP_003114228.1|CRE_27082|111
CRE_27383	6237	2.87e-87	XP_003113985.1|Cre-twk-24|158
CRE_27390	6237	0.0	XP_003114484.1|CRE_27390|619
CRE_27443	6237	2.52e-47	XP_003114025.1|CRE_27443|296
CRE_27093	6237	7.26e-68	XP_003114513.1|CRE_27093|107
CRE_27400	6237	2.36e-32	XP_003114288.1|CRE_27400|85
CRE_27110	6237	2.18e-79	XP_003114418.1|CRE_27110|207
CRE_27409	6237	2.10e-109	XP_003114376.1|CRE_27409|337
CRE_27408	6237	0.0	XP_003114463.1|CRE_27408|516
CRE_27109	6237	4.00e-128	XP_003114444.1|CRE_27109|295
CRE_27407	6237	4.21e-289	XP_003114104.1|Cre-twk-14|456
CRE_27108	6237	2.75e-148	XP_003114527.1|CRE_27108|325
CRE_27107	6237	9.68e-183	XP_003114506.1|CRE_27107|417
CRE_27106	6237	4.84e-219	XP_003114477.1|CRE_27106|315
CRE_27105	6237	1.01e-112	XP_003114406.1|CRE_27105|222
CRE_27406	6237	2.85e-230	XP_003114207.1|CRE_27406|599
CRE_27104	6237	2.98e-20	XP_003114332.1|CRE_27104|340
CRE_27405	6237	1.78e-63	XP_003114004.1|CRE_27405|194
CRE_27399	6237	0.0	XP_003114518.1|Cre-twk-13|671
CRE_27103	6237	2.96e-192	XP_003114235.1|CRE_27103|374
CRE_27101	6237	0.0	XP_003114077.1|CRE_27101|729
CRE_27100	6237	2.35e-64	XP_003113992.1|CRE_27100|150
CRE_27099	6237	8.37e-53	XP_003114419.1|CRE_27099|130
CRE_27404	6237	0.0	XP_003114079.1|Cre-gcy-13|856
CRE_27098	6237	3.11e-20	XP_003114450.1|Cre-fipr-1|72
CRE_27403	6237	2.94e-127	XP_003114481.1|CRE_27403|214
CRE_27097	6237	0.0	XP_003114370.1|CRE_27097|822
CRE_27096	6237	1.28e-65	XP_003114318.1|Cre-sqt-3|301
CRE_27095	6237	1.71e-111	XP_003114226.1|CRE_27095|267
CRE_27402	6237	2.70e-33	XP_003114571.1|Cre-snb-2|114
CRE_27094	6237	1.10e-61	XP_003114276.1|CRE_27094|216
CRE_27401	6237	2.20e-120	XP_003114346.1|Cre-tomm-20|188
CRE_27102	6237	6.21e-226	XP_003114160.1|CRE_27102|649
CRE_27445	6237	0.0	XP_003114215.1|CRE_27445|1774
CRE_27446	6237	4.31e-33	XP_003114256.1|CRE_27446|124
CRE_27447	6237	2.02e-11	XP_003114334.1|CRE_27447|139
CRE_27180	6237	1.61e-101	XP_003114411.1|Cre-clec-217|277
CRE_27492	6237	5.03e-210	XP_003114345.1|CRE_27492|385
CRE_27179	6237	0.0	XP_003114472.1|Cre-inx-4|539
CRE_27178	6237	9.43e-158	XP_003114488.1|Cre-let-413|772
CRE_27490	6237	1.31e-69	XP_003114358.1|CRE_27490|171
CRE_27177	6237	7.90e-118	XP_003114083.1|CRE_27177|173
CRE_27489	6237	1.26e-238	XP_003114525.1|CRE_27489|344
CRE_27488	6237	2.27e-138	XP_003113984.1|CRE_27488|212
CRE_27176	6237	1.39e-85	XP_003114152.1|CRE_27176|245
CRE_27487	6237	0.0	XP_003114073.1|CRE_27487|486
CRE_27175	6237	8.07e-193	XP_003114200.1|Cre-nhr-205|454
CRE_27174	6237	6.09e-280	XP_003114328.1|Cre-nhr-12|470
CRE_27181	6237	1.39e-63	XP_003114272.1|CRE_27181|164
CRE_27486	6237	4.80e-242	XP_003114162.1|CRE_27486|347
CRE_27485	6237	3.15e-206	XP_003114265.1|Cre-srd-49|355
CRE_27172	6237	0.0	XP_003114435.1|Cre-ugt-47|552
CRE_27171	6237	2.52e-271	XP_003114456.1|CRE_27171|409
CRE_27484	6237	3.80e-65	XP_003114360.1|CRE_27484|273
CRE_27170	6237	0.0	XP_003114417.1|CRE_27170|1208
CRE_27169	6237	0.0	XP_003114326.1|Cre-ugt-15|1061
CRE_27168	6237	0.0	XP_003114248.1|CRE_27168|534
CRE_27167	6237	2.80e-282	XP_003114440.1|Cre-ugt-18|591
CRE_27483	6237	2.76e-154	XP_003114422.1|CRE_27483|381
CRE_27482	6237	6.55e-160	XP_003114483.1|CRE_27482|403
CRE_27481	6237	2.01e-98	XP_003114395.1|CRE_27481|197
CRE_27480	6237	4.08e-209	XP_003114311.1|CRE_27480|335
CRE_27173	6237	1.86e-34	XP_003114384.1|CRE_27173|335
CRE_27166	6237	2.78e-174	XP_003114367.1|CRE_27166|303
CRE_27182	6237	2.18e-43	XP_003114498.1|CRE_27182|286
CRE_27183	6237	3.46e-225	XP_003114434.1|Cre-srt-53|396
CRE_27197	6237	9.05e-66	XP_003114011.1|CRE_27197|990
CRE_27505	6237	5.42e-83	XP_003114403.1|CRE_27505|1799
CRE_27196	6237	1.53e-86	XP_003114500.1|CRE_27196|136
CRE_27504	6237	1.49e-229	XP_003114349.1|CRE_27504|428
CRE_27503	6237	2.55e-166	XP_003114299.1|CRE_27503|308
CRE_27502	6237	3.15e-124	XP_003114471.1|CRE_27502|187
CRE_27501	6237	8.21e-82	XP_003114466.1|CRE_27501|198
CRE_27500	6237	2.59e-48	XP_003114032.1|CRE_27500|207
CRE_27195	6237	1.52e-70	XP_003114561.1|CRE_27195|157
CRE_27194	6237	1.56e-92	XP_003114275.1|CRE_27194|187
CRE_27499	6237	3.86e-150	XP_003114521.1|CRE_27499|224
CRE_27498	6237	0.0	XP_003114531.1|Cre-cpt-4|754
CRE_27493	6237	0.0	XP_003114301.1|CRE_27493|518
CRE_27193	6237	1.37e-223	XP_003114339.1|Cre-srr-4|494
CRE_27191	6237	4.92e-217	XP_003114212.1|Cre-srr-5|411
CRE_27190	6237	1.82e-212	XP_003113954.1|CRE_27190|422
CRE_27189	6237	9.12e-104	XP_003114341.1|CRE_27189|272
CRE_27188	6237	2.33e-220	XP_003114263.1|CRE_27188|385
CRE_27497	6237	3.95e-310	XP_003114542.1|Cre-ugt-7|532
CRE_27496	6237	0.0	XP_003114046.1|Cre-ncx-9|991
CRE_27495	6237	4.29e-120	XP_003114121.1|Cre-srsx-6|269
CRE_27494	6237	1.22e-195	XP_003114185.1|Cre-srsx-5|313
CRE_27187	6237	0.0	XP_003114388.1|Cre-ncx-10|648
CRE_27186	6237	4.92e-180	XP_003114213.1|CRE_27186|302
CRE_27185	6237	9.49e-203	XP_003113972.1|Cre-srsx-3|310
CRE_27184	6237	1.25e-142	XP_003114033.1|CRE_27184|296
CRE_27192	6237	3.21e-217	XP_003114164.1|Cre-srr-6|410
CRE_27081	6237	8.97e-196	XP_003114183.1|CRE_27081|316
CRE_27165	6237	4.49e-214	XP_003114006.1|CRE_27165|578
CRE_27479	6237	3.20e-315	XP_003114429.1|Cre-ugt-3|529
CRE_27149	6237	3.31e-22	XP_003114476.1|CRE_27149|339
CRE_27462	6237	8.11e-186	XP_003114530.1|Cre-str-181|306
CRE_27461	6237	2.05e-169	XP_003114447.1|Cre-str-178|291
CRE_27460	6237	3.62e-100	XP_003114137.1|CRE_27460|202
CRE_27459	6237	1.25e-98	XP_003114309.1|CRE_27459|204
CRE_27148	6237	6.37e-38	XP_003114397.1|CRE_27148|384
CRE_27147	6237	4.24e-177	XP_003114274.1|CRE_27147|633
CRE_27146	6237	8.99e-250	XP_003114202.1|CRE_27146|464
CRE_27145	6237	2.82e-42	XP_003114128.1|CRE_27145|94
CRE_27458	6237	0.0	XP_003114320.1|CRE_27458|565
CRE_27144	6237	8.65e-270	XP_003114059.1|CRE_27144|450
CRE_27143	6237	8.55e-175	XP_003114098.1|Cre-srx-116|344
CRE_27150	6237	2.03e-228	XP_003114469.1|CRE_27150|468
CRE_27457	6237	1.93e-245	XP_003114247.1|CRE_27457|503
CRE_27456	6237	1.92e-54	XP_003114176.1|CRE_27456|96
CRE_27455	6237	1.82e-71	XP_003114095.1|Cre-ccch-3|198
CRE_27141	6237	0.0	XP_003114190.1|Cre-lin-25|1184
CRE_27140	6237	8.56e-60	XP_003114278.1|CRE_27140|149
CRE_27454	6237	3.17e-251	XP_003114089.1|Cre-gpa-8|364
CRE_27139	6237	3.90e-30	XP_003114138.1|CRE_27139|57
CRE_27453	6237	1.22e-43	XP_003114013.1|CRE_27453|325
CRE_27452	6237	1.55e-34	XP_003114517.1|CRE_27452|157
CRE_27451	6237	6.39e-21	XP_003114445.1|CRE_27451|153
CRE_27450	6237	1.21e-17	XP_003114451.1|CRE_27450|158
CRE_27449	6237	1.39e-31	XP_003114522.1|CRE_27449|295
CRE_27448	6237	7.69e-162	XP_003114410.1|Cre-srx-113|307
CRE_27142	6237	1.31e-161	XP_003114178.1|CRE_27142|255
CRE_27164	6237	5.88e-118	XP_003114551.1|CRE_27164|282
CRE_27463	6237	6.98e-69	XP_003113960.1|Cre-rpl-28|126
CRE_27152	6237	1.86e-176	XP_003114567.1|CRE_27152|399
CRE_27478	6237	0.0	XP_003113986.1|Cre-ugt-6|551
CRE_27477	6237	0.0	XP_003114054.1|Cre-ugt-4|530
CRE_27163	6237	1.06e-110	XP_003114224.1|CRE_27163|489
CRE_27476	6237	0.0	XP_003114140.1|Cre-ugt-5|536
CRE_27475	6237	2.58e-156	XP_003114220.1|CRE_27475|270
CRE_27474	6237	1.70e-174	XP_003114442.1|Cre-fkb-4|258
CRE_27473	6237	3.97e-160	XP_003114523.1|Cre-sre-20|306
CRE_27472	6237	1.41e-166	XP_003114021.1|CRE_27472|343
CRE_27162	6237	2.28e-80	XP_003113991.1|CRE_27162|143
CRE_27471	6237	5.25e-88	XP_003114097.1|CRE_27471|143
CRE_27161	6237	0.0	XP_003113981.1|CRE_27161|681
CRE_27160	6237	4.19e-84	XP_003114194.1|CRE_27160|169
CRE_27151	6237	2.66e-117	XP_003114543.1|CRE_27151|189
CRE_27159	6237	1.20e-27	XP_003114413.1|CRE_27159|90
CRE_27157	6237	0.0	XP_003114236.1|Cre-scc-3|1096
CRE_27470	6237	0.0	XP_003114222.1|Cre-abcf-1|622
CRE_27469	6237	0.0	XP_003114319.1|CRE_27469|456
CRE_27468	6237	2.08e-249	XP_003114197.1|Cre-gpa-13|403
CRE_27467	6237	1.50e-115	XP_003114114.1|CRE_27467|226
CRE_27156	6237	2.78e-223	XP_003114297.1|CRE_27156|362
CRE_27466	6237	1.61e-197	XP_003114182.1|CRE_27466|316
CRE_27465	6237	3.00e-41	XP_003114103.1|CRE_27465|74
CRE_27155	6237	5.15e-285	XP_003114041.1|CRE_27155|461
CRE_27154	6237	0.0	XP_003114245.1|Cre-cky-1|694
CRE_27153	6237	9.31e-239	XP_003114535.1|CRE_27153|447
CRE_27464	6237	6.35e-167	XP_003114060.1|Cre-dhs-21|251
CRE_27158	6237	1.83e-224	XP_003114461.1|Cre-srt-43|335
CRE_26355	6237	3.47e-247	XP_003113687.1|CRE_26355|430
CRE_27382	6237	1.87e-64	XP_003114057.1|CRE_27382|107
CRE_27078	6237	5.77e-202	XP_003114310.1|CRE_27078|371
CRE_27314	6237	9.82e-158	XP_003114291.1|Cre-glb-15|234
CRE_26992	6237	5.24e-11	XP_003114266.1|CRE_26992|76
CRE_26991	6237	1.50e-142	XP_003114050.1|Cre-tag-290|218
CRE_26990	6237	1.89e-177	XP_003114528.1|Cre-sas-5|405
CRE_27313	6237	1.13e-132	XP_003114231.1|CRE_27313|199
CRE_27312	6237	2.22e-45	XP_003114155.1|CRE_27312|260
CRE_27311	6237	2.04e-23	XP_003114055.1|CRE_27311|323
CRE_27310	6237	4.67e-28	XP_003114019.1|CRE_27310|205
CRE_27309	6237	1.57e-237	XP_003113962.1|Cre-dhs-20|357
CRE_26989	6237	4.76e-115	XP_003114314.1|CRE_26989|316
CRE_26988	6237	4.92e-145	XP_003114390.1|Cre-srx-84|323
CRE_26987	6237	1.10e-147	XP_003114377.1|CRE_26987|319
CRE_26986	6237	5.63e-155	XP_003114459.1|Cre-srx-82|333
CRE_26985	6237	1.40e-177	XP_003113993.1|Cre-srx-89|333
CRE_26984	6237	2.95e-183	XP_003114068.1|CRE_26984|325
CRE_26983	6237	2.62e-128	XP_003114078.1|CRE_26983|346
CRE_26982	6237	5.59e-257	XP_003114147.1|Cre-nhr-68|399
CRE_26981	6237	7.01e-261	XP_003114333.1|Cre-nhr-101|394
CRE_27308	6237	0.0	XP_003114045.1|Cre-pms-2|831
CRE_26980	6237	2.49e-157	XP_003114404.1|CRE_26980|319
CRE_26979	6237	2.39e-107	XP_003114563.1|CRE_26979|345
CRE_26978	6237	3.26e-78	XP_003113988.1|CRE_26978|332
CRE_27307	6237	1.96e-126	XP_003114420.1|Cre-srx-34|295
CRE_27306	6237	1.66e-148	XP_003114015.1|Cre-srx-33|294
CRE_26977	6237	6.23e-126	XP_003114081.1|Cre-odr-2|177
CRE_27315	6237	3.73e-169	XP_003114353.1|CRE_27315|360
CRE_27316	6237	0.0	XP_003114448.1|CRE_27316|998
CRE_26993	6237	3.16e-53	XP_003114491.1|Cre-bir-1|158
CRE_26994	6237	0.0	XP_003113994.1|Cre-skp-1|534
CRE_27330	6237	1.16e-237	XP_003113995.1|CRE_27330|407
CRE_27006	6237	0.0	XP_003113955.1|CRE_27006|632
CRE_27005	6237	1.71e-276	XP_003114203.1|Cre-bus-18|392
CRE_27004	6237	0.0	XP_003114131.1|CRE_27004|558
CRE_27003	6237	0.0	XP_003114330.1|Cre-sel-11|634
CRE_27002	6237	1.51e-237	XP_003114335.1|Cre-syx-5|414
CRE_27329	6237	3.60e-114	XP_003114008.1|CRE_27329|185
CRE_27328	6237	8.80e-63	XP_003114501.1|CRE_27328|126
CRE_27001	6237	8.00e-79	XP_003114573.1|CRE_27001|232
CRE_27000	6237	6.13e-233	XP_003114414.1|CRE_27000|364
CRE_26999	6237	4.69e-178	XP_003114067.1|CRE_26999|260
CRE_26998	6237	0.0	XP_003114565.1|CRE_26998|3697
CRE_27305	6237	1.88e-244	XP_003114290.1|Cre-nhr-135|365
CRE_27327	6237	0.0	XP_003114465.1|Cre-spe-42|750
CRE_27325	6237	4.01e-308	XP_003114261.1|Cre-rhr-2|501
CRE_27324	6237	0.0	XP_003114238.1|Cre-daf-11|1180
CRE_27323	6237	0.0	XP_003114111.1|Cre-tre-3|678
CRE_27322	6237	1.19e-231	XP_003114037.1|Cre-ceh-32|440
CRE_27321	6237	8.69e-95	XP_003113997.1|CRE_27321|194
CRE_27320	6237	0.0	XP_003114566.1|CRE_27320|490
CRE_26997	6237	2.43e-73	XP_003114196.1|CRE_26997|138
CRE_26996	6237	0.0	XP_003114123.1|Cre-ape-1|758
CRE_27319	6237	0.0	XP_003113945.1|Cre-lgc-44|619
CRE_26995	6237	5.85e-91	XP_003114071.1|CRE_26995|161
CRE_27318	6237	1.22e-112	XP_003114005.1|Cre-ceh-27|266
CRE_27317	6237	5.74e-76	XP_003114515.1|CRE_27317|188
CRE_27326	6237	0.0	XP_003114391.1|Cre-npp-22|590
CRE_27304	6237	3.70e-244	XP_003114386.1|Cre-nhr-286|426
CRE_26976	6237	0.0	XP_003114106.1|CRE_26976|591
CRE_27303	6237	2.53e-309	XP_003114132.1|Cre-mys-1|478
CRE_27284	6237	4.89e-290	XP_003114142.1|Cre-odc-1|426
CRE_26959	6237	2.29e-72	XP_003114511.1|CRE_26959|124
CRE_26958	6237	0.0	XP_003114296.1|Cre-unc-70|2342
CRE_26957	6237	1.26e-296	XP_003114408.1|CRE_26957|432
CRE_27283	6237	7.60e-193	XP_003114402.1|Cre-gpa-10|356
CRE_26954	6237	1.17e-272	XP_003114252.1|CRE_26954|387
CRE_27281	6237	6.44e-232	XP_003114514.1|Cre-lgc-54|379
CRE_26953	6237	2.51e-143	XP_003114030.1|CRE_26953|218
CRE_27280	6237	7.30e-178	XP_003114449.1|CRE_27280|397
CRE_26952	6237	8.95e-69	XP_003114101.1|CRE_26952|323
CRE_26951	6237	5.01e-69	XP_003114337.1|CRE_26951|337
CRE_26950	6237	4.71e-80	XP_003114258.1|Cre-col-141|307
CRE_27285	6237	0.0	XP_003114209.1|Cre-unc-68|5220
CRE_27279	6237	2.62e-50	XP_003114423.1|CRE_27279|215
CRE_27277	6237	7.11e-66	XP_003113966.1|CRE_27277|269
CRE_27276	6237	1.17e-176	XP_003114480.1|CRE_27276|400
CRE_27275	6237	1.63e-196	XP_003114407.1|CRE_27275|359
CRE_27274	6237	1.12e-120	XP_003114198.1|CRE_27274|323
CRE_26944	6237	7.03e-20	XP_003114282.1|CRE_26944|173
CRE_26943	6237	7.84e-172	XP_003114146.1|CRE_26943|557
CRE_26942	6237	1.61e-49	XP_003114479.1|CRE_26942|258
CRE_26940	6237	1.89e-100	XP_003113974.1|CRE_26940|651
CRE_27272	6237	5.83e-195	XP_003114034.1|CRE_27272|913
CRE_26593	6237	6.72e-161	XP_003113802.1|Cre-tsp-18|596
CRE_32629	6237	5.75e-38	XP_003113452.1|CRE_32629|235
CRE_26592	6237	0.0	XP_003113714.1|Cre-vps-35|840
CRE_27278	6237	2.25e-115	XP_003114499.1|CRE_27278|669
CRE_27007	6237	2.45e-13	XP_003114027.1|CRE_27007|275
CRE_27286	6237	0.0	XP_003114508.1|CRE_27286|614
CRE_26960	6237	0.0	XP_003114431.1|Cre-mec-1|2056
CRE_26975	6237	0.0	XP_003114387.1|Cre-npa-1|1464
CRE_26974	6237	3.55e-37	XP_003114285.1|CRE_26974|68
CRE_27302	6237	3.46e-64	XP_003114199.1|CRE_27302|101
CRE_26973	6237	2.23e-41	XP_003114478.1|CRE_26973|79
CRE_26972	6237	2.24e-290	XP_003114570.1|CRE_26972|485
CRE_27301	6237	3.29e-78	XP_003114189.1|CRE_27301|130
CRE_27300	6237	1.43e-130	XP_003114113.1|Cre-mdt-6|253
CRE_26971	6237	6.65e-36	XP_003114205.1|CRE_26971|93
CRE_26970	6237	7.57e-35	XP_003113956.1|CRE_26970|110
CRE_27299	6237	1.59e-43	XP_003114306.1|CRE_27299|112
CRE_26969	6237	9.73e-44	XP_003114022.1|CRE_26969|110
CRE_27298	6237	1.50e-158	XP_003113951.1|CRE_27298|237
CRE_27290	6237	8.63e-196	XP_003114156.1|Cre-srg-31|327
CRE_26968	6237	4.46e-46	XP_003114426.1|CRE_26968|110
CRE_26966	6237	1.71e-221	XP_003114267.1|Cre-nhr-42|355
CRE_27297	6237	2.68e-218	XP_003114031.1|CRE_27297|364
CRE_27296	6237	8.50e-205	XP_003113946.1|Cre-nhr-162|324
CRE_27295	6237	2.39e-220	XP_003114038.1|Cre-nhr-139|609
CRE_27294	6237	8.74e-199	XP_003114424.1|Cre-nhr-161|338
CRE_27293	6237	9.65e-162	XP_003114305.1|Cre-sre-11|315
CRE_27292	6237	4.05e-170	XP_003114365.1|Cre-sre-12|339
CRE_26965	6237	2.37e-63	XP_003114389.1|Cre-srx-36|297
CRE_26963	6237	2.25e-173	XP_003114151.1|CRE_26963|570
CRE_26962	6237	3.37e-162	XP_003114230.1|CRE_26962|661
CRE_26961	6237	5.19e-172	XP_003114036.1|Cre-srx-59|324
CRE_27291	6237	0.0	XP_003114219.1|Cre-ptr-15|844
CRE_26967	6237	1.58e-210	XP_003114494.1|Cre-srab-4|328
CRE_27008	6237	1.71e-189	XP_003113977.1|CRE_27008|347
CRE_27009	6237	6.59e-68	XP_003114044.1|CRE_27009|103
CRE_27331	6237	9.81e-109	XP_003114446.1|CRE_27331|196
CRE_27369	6237	0.0	XP_003114536.1|CRE_27369|649
CRE_27059	6237	1.63e-53	XP_003114257.1|CRE_27059|96
CRE_27368	6237	0.0	XP_003114287.1|CRE_27368|544
CRE_27058	6237	1.47e-91	XP_003114163.1|CRE_27058|127
CRE_27367	6237	0.0	XP_003114161.1|Cre-che-11|922
CRE_27057	6237	0.0	XP_003114232.1|CRE_27057|710
CRE_27366	6237	5.20e-147	XP_003114227.1|CRE_27366|1458
CRE_27056	6237	0.0	XP_003114308.1|CRE_27056|828
CRE_27365	6237	0.0	XP_003114243.1|CRE_27365|491
CRE_27055	6237	2.56e-301	XP_003114379.1|CRE_27055|469
CRE_27364	6237	6.31e-126	XP_003114010.1|CRE_27364|191
CRE_27054	6237	0.0	XP_003113944.1|CRE_27054|554
CRE_27370	6237	7.58e-48	XP_003114369.1|CRE_27370|111
CRE_27363	6237	1.16e-190	XP_003113965.1|CRE_27363|266
CRE_27052	6237	9.99e-284	XP_003114169.1|Cre-nhr-153|450
CRE_27051	6237	2.49e-171	XP_003114409.1|CRE_27051|423
CRE_27050	6237	5.94e-298	XP_003114533.1|Cre-nhr-154|467
CRE_27049	6237	7.47e-224	XP_003114007.1|Cre-nhr-209|438
CRE_27048	6237	2.11e-202	XP_003114099.1|Cre-nhr-207|791
CRE_27047	6237	2.56e-288	XP_003114174.1|CRE_27047|597
CRE_27046	6237	0.0	XP_003114066.1|Cre-gana-1|452
CRE_27045	6237	2.27e-202	XP_003114150.1|CRE_27045|285
CRE_27362	6237	6.91e-252	XP_003114475.1|CRE_27362|456
CRE_27361	6237	1.66e-313	XP_003114460.1|CRE_27361|487
CRE_27360	6237	0.0	XP_003114559.1|CRE_27360|461
CRE_27359	6237	1.26e-178	XP_003113979.1|CRE_27359|480
CRE_27053	6237	5.83e-272	XP_003114254.1|Cre-nhr-136|437
CRE_27358	6237	4.50e-57	XP_003114053.1|Cre-pqn-53|368
CRE_27060	6237	5.36e-219	XP_003114225.1|CRE_27060|339
CRE_27371	6237	3.41e-58	XP_003114271.1|Cre-col-37|314
CRE_27077	6237	3.22e-51	XP_003114366.1|CRE_27077|386
CRE_27076	6237	1.84e-77	XP_003114211.1|CRE_27076|127
CRE_27381	6237	8.08e-75	XP_003114165.1|CRE_27381|156
CRE_27380	6237	1.35e-63	XP_003114237.1|Cre-his-1|103
CRE_27075	6237	3.11e-307	XP_003114382.1|Cre-ugt-56|527
CRE_27074	6237	1.03e-240	XP_003114072.1|Cre-ugt-55|511
CRE_27073	6237	1.30e-18	XP_003114134.1|CRE_27073|123
